"sourceId","IDtype"
"HMDB0034065","hmdb"
"HMDB0034066","hmdb"
"HMDB0034067","hmdb"
"HMDB0034068","hmdb"
"HMDB0034069","hmdb"
"HMDB0034070","hmdb"
"HMDB0034071","hmdb"
"HMDB0034072","hmdb"
"HMDB0034073","hmdb"
"HMDB0034074","hmdb"
"HMDB0034075","hmdb"
"HMDB0034076","hmdb"
"HMDB0034077","hmdb"
"HMDB0034078","hmdb"
"HMDB0034079","hmdb"
"HMDB0034080","hmdb"
"HMDB0034081","hmdb"
"HMDB0034082","hmdb"
"HMDB0034083","hmdb"
"HMDB0034084","hmdb"
"HMDB0034085","hmdb"
"HMDB0034086","hmdb"
"HMDB0034087","hmdb"
"HMDB0034088","hmdb"
"HMDB0034089","hmdb"
"HMDB0034090","hmdb"
"HMDB0034091","hmdb"
"HMDB0034092","hmdb"
"HMDB0034093","hmdb"
"HMDB0034094","hmdb"
"HMDB0034095","hmdb"
"HMDB0034096","hmdb"
"HMDB0034097","hmdb"
"HMDB0034098","hmdb"
"HMDB0034099","hmdb"
"HMDB0034100","hmdb"
"HMDB0034101","hmdb"
"HMDB0034102","hmdb"
"HMDB0034103","hmdb"
"HMDB0034104","hmdb"
"HMDB0034105","hmdb"
"HMDB0034106","hmdb"
"HMDB0034107","hmdb"
"HMDB0034108","hmdb"
"HMDB0034109","hmdb"
"HMDB0034110","hmdb"
"HMDB0034111","hmdb"
"HMDB0034112","hmdb"
"HMDB0034113","hmdb"
"HMDB0034114","hmdb"
"HMDB0034115","hmdb"
"HMDB0034116","hmdb"
"HMDB0034117","hmdb"
"HMDB0034118","hmdb"
"HMDB0034119","hmdb"
"HMDB0034120","hmdb"
"HMDB0034121","hmdb"
"HMDB0034122","hmdb"
"HMDB0034123","hmdb"
"HMDB0034124","hmdb"
"HMDB0034125","hmdb"
"HMDB0034126","hmdb"
"HMDB0034127","hmdb"
"HMDB0034128","hmdb"
"HMDB0034129","hmdb"
"HMDB0034130","hmdb"
"HMDB0034131","hmdb"
"HMDB0034132","hmdb"
"HMDB0034133","hmdb"
"HMDB0034134","hmdb"
"HMDB0034135","hmdb"
"HMDB0034136","hmdb"
"HMDB0034137","hmdb"
"HMDB0034138","hmdb"
"HMDB0034139","hmdb"
"HMDB0034140","hmdb"
"HMDB0034141","hmdb"
"HMDB0034142","hmdb"
"HMDB0034143","hmdb"
"HMDB0034144","hmdb"
"HMDB0034145","hmdb"
"HMDB0034146","hmdb"
"HMDB0034147","hmdb"
"HMDB0034148","hmdb"
"HMDB0034149","hmdb"
"HMDB0034150","hmdb"
"HMDB0034151","hmdb"
"HMDB0034152","hmdb"
"HMDB0034153","hmdb"
"HMDB0034154","hmdb"
"HMDB0034155","hmdb"
"HMDB0034156","hmdb"
"HMDB0034157","hmdb"
"HMDB0034158","hmdb"
"HMDB0034159","hmdb"
"HMDB0034160","hmdb"
"HMDB0034161","hmdb"
"HMDB0034162","hmdb"
"HMDB0034163","hmdb"
"HMDB0034164","hmdb"
"HMDB0034165","hmdb"
"HMDB0034166","hmdb"
"HMDB0034167","hmdb"
"HMDB0034168","hmdb"
"HMDB0034169","hmdb"
"HMDB0034170","hmdb"
"HMDB0034171","hmdb"
"HMDB0034172","hmdb"
"HMDB0034173","hmdb"
"HMDB0034174","hmdb"
"HMDB0034175","hmdb"
"HMDB0034176","hmdb"
"HMDB0034177","hmdb"
"HMDB0034178","hmdb"
"HMDB0034179","hmdb"
"HMDB0034180","hmdb"
"HMDB0034181","hmdb"
"HMDB0034182","hmdb"
"HMDB0034183","hmdb"
"HMDB0034184","hmdb"
"HMDB0034185","hmdb"
"HMDB0034186","hmdb"
"HMDB0034187","hmdb"
"HMDB0034188","hmdb"
"HMDB0034189","hmdb"
"HMDB0034190","hmdb"
"HMDB0034191","hmdb"
"HMDB0034192","hmdb"
"HMDB0034193","hmdb"
"HMDB0034194","hmdb"
"HMDB0034195","hmdb"
"HMDB0034196","hmdb"
"HMDB0034197","hmdb"
"HMDB0034198","hmdb"
"HMDB0034199","hmdb"
"HMDB0034200","hmdb"
"HMDB0034201","hmdb"
"HMDB0034202","hmdb"
"HMDB0034203","hmdb"
"HMDB0034204","hmdb"
"HMDB0034205","hmdb"
"HMDB0034206","hmdb"
"HMDB0034207","hmdb"
"HMDB0034208","hmdb"
"HMDB0034209","hmdb"
"HMDB0034210","hmdb"
"HMDB0034211","hmdb"
"HMDB0034212","hmdb"
"HMDB0034213","hmdb"
"HMDB0034214","hmdb"
"HMDB0034215","hmdb"
"HMDB0034216","hmdb"
"HMDB0034217","hmdb"
"HMDB0034218","hmdb"
"HMDB0034219","hmdb"
"HMDB0034220","hmdb"
"HMDB0034221","hmdb"
"HMDB0034222","hmdb"
"HMDB0034223","hmdb"
"HMDB0034224","hmdb"
"HMDB0034225","hmdb"
"HMDB0034227","hmdb"
"HMDB0034228","hmdb"
"HMDB0034229","hmdb"
"HMDB0034230","hmdb"
"HMDB0034231","hmdb"
"HMDB0034232","hmdb"
"HMDB0034233","hmdb"
"HMDB0034234","hmdb"
"HMDB0034235","hmdb"
"HMDB0034236","hmdb"
"HMDB0034237","hmdb"
"HMDB0034238","hmdb"
"HMDB0034239","hmdb"
"HMDB0034240","hmdb"
"HMDB0034241","hmdb"
"HMDB0034242","hmdb"
"HMDB0034243","hmdb"
"HMDB0034244","hmdb"
"HMDB0034246","hmdb"
"HMDB0034247","hmdb"
"HMDB0034248","hmdb"
"HMDB0034249","hmdb"
"HMDB0034250","hmdb"
"HMDB0034251","hmdb"
"HMDB0034252","hmdb"
"HMDB0034253","hmdb"
"HMDB0034254","hmdb"
"HMDB0034255","hmdb"
"HMDB0034256","hmdb"
"HMDB0034257","hmdb"
"HMDB0034258","hmdb"
"HMDB0034259","hmdb"
"HMDB0034260","hmdb"
"HMDB0034261","hmdb"
"HMDB0034262","hmdb"
"HMDB0034263","hmdb"
"HMDB0034264","hmdb"
"HMDB0034265","hmdb"
"HMDB0034266","hmdb"
"HMDB0034267","hmdb"
"HMDB0034268","hmdb"
"HMDB0034269","hmdb"
"HMDB0034270","hmdb"
"HMDB0034271","hmdb"
"HMDB0034272","hmdb"
"HMDB0034273","hmdb"
"HMDB0034275","hmdb"
"HMDB0034276","hmdb"
"HMDB0034277","hmdb"
"HMDB0034278","hmdb"
"HMDB0034279","hmdb"
"HMDB0034280","hmdb"
"HMDB0034281","hmdb"
"HMDB0034282","hmdb"
"HMDB0034283","hmdb"
"HMDB0034284","hmdb"
"HMDB0034285","hmdb"
"HMDB0034286","hmdb"
"HMDB0034287","hmdb"
"HMDB0034288","hmdb"
"HMDB0034289","hmdb"
"HMDB0034290","hmdb"
"HMDB0034291","hmdb"
"HMDB0034292","hmdb"
"HMDB0034293","hmdb"
"HMDB0034294","hmdb"
"HMDB0034295","hmdb"
"HMDB0034296","hmdb"
"HMDB0034297","hmdb"
"HMDB0034298","hmdb"
"HMDB0034299","hmdb"
"HMDB00343","hmdb"
"HMDB0034300","hmdb"
"HMDB0034301","hmdb"
"HMDB0034302","hmdb"
"HMDB0034303","hmdb"
"HMDB0034304","hmdb"
"HMDB0034305","hmdb"
"HMDB0034306","hmdb"
"HMDB0034307","hmdb"
"HMDB0034308","hmdb"
"HMDB0034309","hmdb"
"HMDB0034310","hmdb"
"HMDB0034311","hmdb"
"HMDB0034312","hmdb"
"HMDB0034313","hmdb"
"HMDB0034314","hmdb"
"HMDB0034315","hmdb"
"HMDB0034317","hmdb"
"HMDB0034318","hmdb"
"HMDB0034319","hmdb"
"HMDB0034321","hmdb"
"HMDB0034322","hmdb"
"HMDB0034323","hmdb"
"HMDB0034324","hmdb"
"HMDB0034326","hmdb"
"HMDB0034327","hmdb"
"HMDB0034328","hmdb"
"HMDB0034329","hmdb"
"HMDB0034330","hmdb"
"HMDB0034331","hmdb"
"HMDB0034332","hmdb"
"HMDB0034333","hmdb"
"HMDB0034334","hmdb"
"HMDB0034335","hmdb"
"HMDB0034336","hmdb"
"HMDB0034337","hmdb"
"HMDB0034339","hmdb"
"HMDB0034340","hmdb"
"HMDB0034341","hmdb"
"HMDB0034342","hmdb"
"HMDB0034343","hmdb"
"HMDB0034344","hmdb"
"HMDB0034345","hmdb"
"HMDB0034346","hmdb"
"HMDB0034347","hmdb"
"HMDB0034348","hmdb"
"HMDB0034349","hmdb"
"HMDB0034350","hmdb"
"HMDB0034351","hmdb"
"HMDB0034352","hmdb"
"HMDB0034353","hmdb"
"HMDB0034354","hmdb"
"HMDB0034355","hmdb"
"HMDB0034356","hmdb"
"HMDB0034357","hmdb"
"HMDB0034358","hmdb"
"HMDB0034359","hmdb"
"HMDB0034360","hmdb"
"HMDB0034361","hmdb"
"HMDB0034362","hmdb"
"HMDB0034363","hmdb"
"HMDB0034364","hmdb"
"HMDB0034365","hmdb"
"HMDB0034367","hmdb"
"HMDB0034368","hmdb"
"HMDB0034369","hmdb"
"HMDB0034370","hmdb"
"HMDB0034371","hmdb"
"HMDB0034372","hmdb"
"HMDB0034373","hmdb"
"HMDB0034374","hmdb"
"HMDB0034375","hmdb"
"HMDB0034376","hmdb"
"HMDB0034377","hmdb"
"HMDB0034378","hmdb"
"HMDB0034379","hmdb"
"HMDB0034380","hmdb"
"HMDB0034381","hmdb"
"HMDB0034382","hmdb"
"HMDB0034384","hmdb"
"HMDB0034385","hmdb"
"HMDB0034386","hmdb"
"HMDB0034387","hmdb"
"HMDB0034388","hmdb"
"HMDB0034389","hmdb"
"HMDB0034390","hmdb"
"HMDB0034391","hmdb"
"HMDB0034392","hmdb"
"HMDB0034393","hmdb"
"HMDB0034394","hmdb"
"HMDB0034395","hmdb"
"HMDB0034396","hmdb"
"HMDB0034397","hmdb"
"HMDB0034398","hmdb"
"HMDB0034399","hmdb"
"HMDB0034400","hmdb"
"HMDB0034401","hmdb"
"HMDB0034402","hmdb"
"HMDB0034403","hmdb"
"HMDB0034404","hmdb"
"HMDB0034405","hmdb"
"HMDB0034406","hmdb"
"HMDB0034407","hmdb"
"HMDB0034408","hmdb"
"HMDB0034409","hmdb"
"HMDB0034410","hmdb"
"HMDB0034411","hmdb"
"HMDB0034412","hmdb"
"HMDB0034413","hmdb"
"HMDB0034414","hmdb"
"HMDB0034415","hmdb"
"HMDB0034416","hmdb"
"HMDB0034417","hmdb"
"HMDB0034418","hmdb"
"HMDB0034419","hmdb"
"HMDB0034420","hmdb"
"HMDB0034421","hmdb"
"HMDB0034422","hmdb"
"HMDB0034423","hmdb"
"HMDB0034424","hmdb"
"HMDB0034425","hmdb"
"HMDB0034426","hmdb"
"HMDB0034427","hmdb"
"HMDB0034428","hmdb"
"HMDB0034429","hmdb"
"HMDB0034430","hmdb"
"HMDB0034431","hmdb"
"HMDB0034432","hmdb"
"HMDB0034433","hmdb"
"HMDB0034434","hmdb"
"HMDB0034435","hmdb"
"HMDB0034436","hmdb"
"HMDB0034437","hmdb"
"HMDB0034438","hmdb"
"HMDB0034439","hmdb"
"HMDB0034440","hmdb"
"HMDB0034441","hmdb"
"HMDB0034442","hmdb"
"HMDB0034443","hmdb"
"HMDB0034444","hmdb"
"HMDB0034445","hmdb"
"HMDB0034446","hmdb"
"HMDB0034447","hmdb"
"HMDB0034448","hmdb"
"HMDB0034449","hmdb"
"HMDB0034450","hmdb"
"HMDB0034451","hmdb"
"HMDB0034452","hmdb"
"HMDB0034453","hmdb"
"HMDB0034454","hmdb"
"HMDB0034455","hmdb"
"HMDB0034456","hmdb"
"HMDB0034457","hmdb"
"HMDB0034458","hmdb"
"HMDB0034459","hmdb"
"HMDB0034460","hmdb"
"HMDB0034461","hmdb"
"HMDB0034462","hmdb"
"HMDB0034463","hmdb"
"HMDB0034464","hmdb"
"HMDB0034465","hmdb"
"HMDB0034466","hmdb"
"HMDB0034469","hmdb"
"HMDB0034470","hmdb"
"HMDB0034471","hmdb"
"HMDB0034472","hmdb"
"HMDB0034473","hmdb"
"HMDB0034474","hmdb"
"HMDB0034475","hmdb"
"HMDB0034484","hmdb"
"HMDB0034485","hmdb"
"HMDB0034489","hmdb"
"HMDB0034491","hmdb"
"HMDB0034492","hmdb"
"HMDB0034493","hmdb"
"HMDB0034494","hmdb"
"HMDB0034495","hmdb"
"HMDB0034496","hmdb"
"HMDB0034497","hmdb"
"HMDB0034498","hmdb"
"HMDB0034500","hmdb"
"HMDB0034501","hmdb"
"HMDB0034502","hmdb"
"HMDB0034503","hmdb"
"HMDB0034504","hmdb"
"HMDB0034505","hmdb"
"HMDB0034506","hmdb"
"HMDB0034507","hmdb"
"HMDB0034508","hmdb"
"HMDB0034509","hmdb"
"HMDB0034510","hmdb"
"HMDB0034511","hmdb"
"HMDB0034512","hmdb"
"HMDB0034513","hmdb"
"HMDB0034514","hmdb"
"HMDB0034515","hmdb"
"HMDB0034516","hmdb"
"HMDB0034517","hmdb"
"HMDB0034518","hmdb"
"HMDB0034519","hmdb"
"HMDB0034520","hmdb"
"HMDB0034521","hmdb"
"HMDB0034522","hmdb"
"HMDB0034523","hmdb"
"HMDB0034525","hmdb"
"HMDB0034526","hmdb"
"HMDB0034527","hmdb"
"HMDB0034528","hmdb"
"HMDB0034529","hmdb"
"HMDB0034530","hmdb"
"HMDB0034531","hmdb"
"HMDB0034532","hmdb"
"HMDB0034533","hmdb"
"HMDB0034534","hmdb"
"HMDB0034535","hmdb"
"HMDB0034536","hmdb"
"HMDB0034537","hmdb"
"HMDB0034538","hmdb"
"HMDB0034539","hmdb"
"HMDB0034540","hmdb"
"HMDB0034541","hmdb"
"HMDB0034542","hmdb"
"HMDB0034543","hmdb"
"HMDB0034544","hmdb"
"HMDB0034545","hmdb"
"HMDB0034546","hmdb"
"HMDB0034547","hmdb"
"HMDB0034548","hmdb"
"HMDB0034549","hmdb"
"HMDB0034550","hmdb"
"HMDB0034551","hmdb"
"HMDB0034552","hmdb"
"HMDB0034553","hmdb"
"HMDB0034554","hmdb"
"HMDB0034555","hmdb"
"HMDB0034556","hmdb"
"HMDB0034557","hmdb"
"HMDB0034558","hmdb"
"HMDB0034559","hmdb"
"HMDB0034560","hmdb"
"HMDB0034561","hmdb"
"HMDB0034562","hmdb"
"HMDB0034563","hmdb"
"HMDB0034564","hmdb"
"HMDB0034565","hmdb"
"HMDB0034566","hmdb"
"HMDB0034567","hmdb"
"HMDB0034568","hmdb"
"HMDB0034569","hmdb"
"HMDB0034570","hmdb"
"HMDB0034571","hmdb"
"HMDB0034572","hmdb"
"HMDB0034573","hmdb"
"HMDB0034574","hmdb"
"HMDB0034575","hmdb"
"HMDB0034576","hmdb"
"HMDB0034577","hmdb"
"HMDB0034578","hmdb"
"HMDB0034579","hmdb"
"HMDB0034580","hmdb"
"HMDB0034581","hmdb"
"HMDB0034582","hmdb"
"HMDB0034583","hmdb"
"HMDB0034584","hmdb"
"HMDB0034585","hmdb"
"HMDB0034586","hmdb"
"HMDB0034587","hmdb"
"HMDB0034588","hmdb"
"HMDB0034589","hmdb"
"HMDB0034590","hmdb"
"HMDB0034591","hmdb"
"HMDB0034592","hmdb"
"HMDB0034593","hmdb"
"HMDB0034594","hmdb"
"HMDB0034595","hmdb"
"HMDB0034596","hmdb"
"HMDB0034597","hmdb"
"HMDB0034598","hmdb"
"HMDB0034599","hmdb"
"HMDB0034600","hmdb"
"HMDB0034601","hmdb"
"HMDB0034602","hmdb"
"HMDB0034603","hmdb"
"HMDB0034604","hmdb"
"HMDB0034605","hmdb"
"HMDB0034606","hmdb"
"HMDB0034607","hmdb"
"HMDB0034608","hmdb"
"HMDB0034609","hmdb"
"HMDB0034610","hmdb"
"HMDB0034611","hmdb"
"HMDB0034612","hmdb"
"HMDB0034613","hmdb"
"HMDB0034614","hmdb"
"HMDB0034615","hmdb"
"HMDB0034616","hmdb"
"HMDB0034617","hmdb"
"HMDB0034618","hmdb"
"HMDB0034619","hmdb"
"HMDB0034620","hmdb"
"HMDB0034621","hmdb"
"HMDB0034622","hmdb"
"HMDB0034623","hmdb"
"HMDB0034624","hmdb"
"HMDB0034625","hmdb"
"HMDB0034626","hmdb"
"HMDB0034627","hmdb"
"HMDB0034628","hmdb"
"HMDB0034629","hmdb"
"HMDB0034630","hmdb"
"HMDB0034631","hmdb"
"HMDB0034632","hmdb"
"HMDB0034633","hmdb"
"HMDB0034634","hmdb"
"HMDB0034635","hmdb"
"HMDB0034636","hmdb"
"HMDB0034637","hmdb"
"HMDB0034638","hmdb"
"HMDB0034639","hmdb"
"HMDB0034640","hmdb"
"HMDB0034641","hmdb"
"HMDB0034642","hmdb"
"HMDB0034643","hmdb"
"HMDB0034644","hmdb"
"HMDB0034645","hmdb"
"HMDB0034646","hmdb"
"HMDB0034647","hmdb"
"HMDB0034648","hmdb"
"HMDB0034649","hmdb"
"HMDB0034650","hmdb"
"HMDB0034651","hmdb"
"HMDB0034652","hmdb"
"HMDB0034653","hmdb"
"HMDB0034654","hmdb"
"HMDB0034655","hmdb"
"HMDB0034656","hmdb"
"HMDB0034658","hmdb"
"HMDB0034659","hmdb"
"HMDB0034660","hmdb"
"HMDB0034661","hmdb"
"HMDB0034662","hmdb"
"HMDB0034663","hmdb"
"HMDB0034664","hmdb"
"HMDB0034665","hmdb"
"HMDB0034666","hmdb"
"HMDB0034667","hmdb"
"HMDB0034668","hmdb"
"HMDB0034669","hmdb"
"HMDB0034670","hmdb"
"HMDB0034671","hmdb"
"HMDB0034672","hmdb"
"HMDB0034673","hmdb"
"HMDB0034674","hmdb"
"HMDB0034675","hmdb"
"HMDB0034676","hmdb"
"HMDB0034677","hmdb"
"HMDB0034678","hmdb"
"HMDB0034679","hmdb"
"HMDB0034681","hmdb"
"HMDB0034682","hmdb"
"HMDB0034683","hmdb"
"HMDB0034684","hmdb"
"HMDB0034685","hmdb"
"HMDB0034686","hmdb"
"HMDB0034687","hmdb"
"HMDB0034688","hmdb"
"HMDB0034689","hmdb"
"HMDB0034690","hmdb"
"HMDB0034691","hmdb"
"HMDB0034692","hmdb"
"HMDB0034693","hmdb"
"HMDB0034694","hmdb"
"HMDB0034695","hmdb"
"HMDB0034696","hmdb"
"HMDB0034697","hmdb"
"HMDB0034698","hmdb"
"HMDB0034699","hmdb"
"HMDB0034700","hmdb"
"HMDB0034701","hmdb"
"HMDB0034702","hmdb"
"HMDB0034703","hmdb"
"HMDB0034704","hmdb"
"HMDB0034705","hmdb"
"HMDB0034706","hmdb"
"HMDB0034707","hmdb"
"HMDB0034708","hmdb"
"HMDB0034709","hmdb"
"HMDB0034711","hmdb"
"HMDB0034712","hmdb"
"HMDB0034713","hmdb"
"HMDB0034714","hmdb"
"HMDB0034715","hmdb"
"HMDB0034716","hmdb"
"HMDB0034717","hmdb"
"HMDB0034718","hmdb"
"HMDB0034719","hmdb"
"HMDB0034720","hmdb"
"HMDB0034721","hmdb"
"HMDB0034722","hmdb"
"HMDB0034723","hmdb"
"HMDB0034725","hmdb"
"HMDB0034726","hmdb"
"HMDB0034729","hmdb"
"HMDB0034730","hmdb"
"HMDB0034731","hmdb"
"HMDB0034732","hmdb"
"HMDB0034733","hmdb"
"HMDB0034735","hmdb"
"HMDB0034736","hmdb"
"HMDB0034737","hmdb"
"HMDB0034738","hmdb"
"HMDB0034739","hmdb"
"HMDB0034740","hmdb"
"HMDB0034741","hmdb"
"HMDB0034742","hmdb"
"HMDB0034745","hmdb"
"HMDB0034749","hmdb"
"HMDB0034750","hmdb"
"HMDB0034751","hmdb"
"HMDB0034752","hmdb"
"HMDB0034753","hmdb"
"HMDB0034754","hmdb"
"HMDB0034755","hmdb"
"HMDB0034756","hmdb"
"HMDB0034757","hmdb"
"HMDB0034758","hmdb"
"HMDB0034759","hmdb"
"HMDB0034760","hmdb"
"HMDB0034761","hmdb"
"HMDB0034764","hmdb"
"HMDB0034765","hmdb"
"HMDB0034766","hmdb"
"HMDB0034767","hmdb"
"HMDB0034768","hmdb"
"HMDB0034769","hmdb"
"HMDB0034770","hmdb"
"HMDB0034771","hmdb"
"HMDB0034772","hmdb"
"HMDB0034773","hmdb"
"HMDB0034774","hmdb"
"HMDB0034777","hmdb"
"HMDB0034778","hmdb"
"HMDB0034779","hmdb"
"HMDB0034780","hmdb"
"HMDB0034781","hmdb"
"HMDB0034782","hmdb"
"HMDB0034783","hmdb"
"HMDB0034784","hmdb"
"HMDB0034785","hmdb"
"HMDB0034786","hmdb"
"HMDB0034787","hmdb"
"HMDB0034788","hmdb"
"HMDB0034789","hmdb"
"HMDB0034790","hmdb"
"HMDB0034811","hmdb"
"HMDB0034812","hmdb"
"HMDB0034813","hmdb"
"HMDB0034814","hmdb"
"HMDB0034816","hmdb"
"HMDB0034817","hmdb"
"HMDB0034818","hmdb"
"HMDB0034819","hmdb"
"HMDB0034825","hmdb"
"HMDB0034826","hmdb"
"HMDB0034827","hmdb"
"HMDB0034828","hmdb"
"HMDB0034829","hmdb"
"HMDB0034830","hmdb"
"HMDB0034831","hmdb"
"HMDB0034834","hmdb"
"HMDB0034835","hmdb"
"HMDB0034836","hmdb"
"HMDB0034837","hmdb"
"HMDB0034838","hmdb"
"HMDB0034839","hmdb"
"HMDB0034840","hmdb"
"HMDB0034841","hmdb"
"HMDB0034842","hmdb"
"HMDB0034843","hmdb"
"HMDB0034844","hmdb"
"HMDB0034845","hmdb"
"HMDB0034846","hmdb"
"HMDB0034848","hmdb"
"HMDB0034849","hmdb"
"HMDB0034850","hmdb"
"HMDB0034851","hmdb"
"HMDB0034852","hmdb"
"HMDB0034853","hmdb"
"HMDB0034854","hmdb"
"HMDB0034855","hmdb"
"HMDB0034856","hmdb"
"HMDB0034857","hmdb"
"HMDB0034858","hmdb"
"HMDB0034859","hmdb"
"HMDB0034860","hmdb"
"HMDB0034861","hmdb"
"HMDB0034862","hmdb"
"HMDB0034863","hmdb"
"HMDB0034864","hmdb"
"HMDB0034865","hmdb"
"HMDB0034866","hmdb"
"HMDB0034867","hmdb"
"HMDB0034868","hmdb"
"HMDB0034869","hmdb"
"HMDB0034870","hmdb"
"HMDB0034871","hmdb"
"HMDB0034872","hmdb"
"HMDB0034873","hmdb"
"HMDB0034874","hmdb"
"HMDB0034875","hmdb"
"HMDB0034876","hmdb"
"HMDB0034877","hmdb"
"HMDB0034878","hmdb"
"HMDB0034879","hmdb"
"HMDB0034880","hmdb"
"HMDB0034881","hmdb"
"HMDB0034882","hmdb"
"HMDB0034883","hmdb"
"HMDB0034884","hmdb"
"HMDB0034885","hmdb"
"HMDB0034886","hmdb"
"HMDB0034887","hmdb"
"HMDB0034888","hmdb"
"HMDB0034889","hmdb"
"HMDB0034890","hmdb"
"HMDB0034891","hmdb"
"HMDB0034892","hmdb"
"HMDB0034893","hmdb"
"HMDB0034894","hmdb"
"HMDB0034895","hmdb"
"HMDB0034896","hmdb"
"HMDB0034897","hmdb"
"HMDB0034898","hmdb"
"HMDB0034899","hmdb"
"HMDB0034900","hmdb"
"HMDB0034901","hmdb"
"HMDB0034902","hmdb"
"HMDB0034903","hmdb"
"HMDB0034906","hmdb"
"HMDB0034909","hmdb"
"HMDB0034910","hmdb"
"HMDB0034911","hmdb"
"HMDB0034912","hmdb"
"HMDB0034913","hmdb"
"HMDB0034914","hmdb"
"HMDB0034915","hmdb"
"HMDB0034916","hmdb"
"HMDB0034917","hmdb"
"HMDB0034918","hmdb"
"HMDB0034919","hmdb"
"HMDB0034920","hmdb"
"HMDB0034921","hmdb"
"HMDB0034922","hmdb"
"HMDB0034923","hmdb"
"HMDB0034924","hmdb"
"HMDB0034925","hmdb"
"HMDB0034926","hmdb"
"HMDB0034927","hmdb"
"HMDB0034928","hmdb"
"HMDB0034929","hmdb"
"HMDB0034930","hmdb"
"HMDB0034931","hmdb"
"HMDB0034932","hmdb"
"HMDB0034933","hmdb"
"HMDB0034934","hmdb"
"HMDB0034935","hmdb"
"HMDB0034936","hmdb"
"HMDB0034937","hmdb"
"HMDB0034938","hmdb"
"HMDB0034939","hmdb"
"HMDB0034940","hmdb"
"HMDB0034941","hmdb"
"HMDB0034942","hmdb"
"HMDB0034943","hmdb"
"HMDB0034944","hmdb"
"HMDB0034945","hmdb"
"HMDB0034946","hmdb"
"HMDB0034947","hmdb"
"HMDB0034948","hmdb"
"HMDB0034949","hmdb"
"HMDB0034950","hmdb"
"HMDB0034951","hmdb"
"HMDB0034952","hmdb"
"HMDB0034953","hmdb"
"HMDB0034954","hmdb"
"HMDB0034955","hmdb"
"HMDB0034956","hmdb"
"HMDB0034957","hmdb"
"HMDB0034958","hmdb"
"HMDB0034959","hmdb"
"HMDB0034960","hmdb"
"HMDB0034961","hmdb"
"HMDB0034962","hmdb"
"HMDB0034963","hmdb"
"HMDB0034964","hmdb"
"HMDB0034965","hmdb"
"HMDB0034967","hmdb"
"HMDB0034968","hmdb"
"HMDB0034969","hmdb"
"HMDB0034970","hmdb"
"HMDB0034971","hmdb"
"HMDB0034972","hmdb"
"HMDB0034973","hmdb"
"HMDB0034974","hmdb"
"HMDB0034975","hmdb"
"HMDB0034976","hmdb"
"HMDB0034977","hmdb"
"HMDB0034978","hmdb"
"HMDB0034979","hmdb"
"HMDB0034980","hmdb"
"HMDB0034981","hmdb"
"HMDB0034982","hmdb"
"HMDB0034983","hmdb"
"HMDB0034984","hmdb"
"HMDB0034985","hmdb"
"HMDB0034986","hmdb"
"HMDB0034987","hmdb"
"HMDB0034988","hmdb"
"HMDB0034989","hmdb"
"HMDB0034990","hmdb"
"HMDB0034991","hmdb"
"HMDB0034992","hmdb"
"HMDB0034993","hmdb"
"HMDB0034994","hmdb"
"HMDB0034995","hmdb"
"HMDB0034996","hmdb"
"HMDB0034997","hmdb"
"HMDB0034998","hmdb"
"HMDB0034999","hmdb"
"HMDB0035001","hmdb"
"HMDB0035002","hmdb"
"HMDB0035003","hmdb"
"HMDB0035004","hmdb"
"HMDB0035005","hmdb"
"HMDB0035006","hmdb"
"HMDB0035007","hmdb"
"HMDB0035008","hmdb"
"HMDB0035009","hmdb"
"HMDB0035010","hmdb"
"HMDB0035011","hmdb"
"HMDB0035012","hmdb"
"HMDB0035013","hmdb"
"HMDB0035014","hmdb"
"HMDB0035015","hmdb"
"HMDB0035016","hmdb"
"HMDB0035017","hmdb"
"HMDB0035018","hmdb"
"HMDB0035019","hmdb"
"HMDB0035020","hmdb"
"HMDB0035021","hmdb"
"HMDB0035022","hmdb"
"HMDB0035023","hmdb"
"HMDB0035024","hmdb"
"HMDB0035025","hmdb"
"HMDB0035026","hmdb"
"HMDB0035027","hmdb"
"HMDB0035028","hmdb"
"HMDB0035029","hmdb"
"HMDB0035030","hmdb"
"HMDB0035031","hmdb"
"HMDB0035032","hmdb"
"HMDB0035033","hmdb"
"HMDB0035034","hmdb"
"HMDB0035035","hmdb"
"HMDB0035036","hmdb"
"HMDB0035037","hmdb"
"HMDB0035038","hmdb"
"HMDB0035039","hmdb"
"HMDB0035040","hmdb"
"HMDB0035041","hmdb"
"HMDB0035042","hmdb"
"HMDB0035043","hmdb"
"HMDB0035044","hmdb"
"HMDB0035045","hmdb"
"HMDB0035046","hmdb"
"HMDB0035047","hmdb"
"HMDB0035048","hmdb"
"HMDB0035049","hmdb"
"HMDB0035050","hmdb"
"HMDB0035051","hmdb"
"HMDB0035052","hmdb"
"HMDB0035053","hmdb"
"HMDB0035054","hmdb"
"HMDB0035055","hmdb"
"HMDB0035056","hmdb"
"HMDB0035057","hmdb"
"HMDB0035059","hmdb"
"HMDB0035060","hmdb"
"HMDB0035062","hmdb"
"HMDB0035063","hmdb"
"HMDB0035064","hmdb"
"HMDB0035065","hmdb"
"HMDB0035066","hmdb"
"HMDB0035067","hmdb"
"HMDB0035068","hmdb"
"HMDB0035069","hmdb"
"HMDB0035070","hmdb"
"HMDB0035071","hmdb"
"HMDB0035072","hmdb"
"HMDB0035073","hmdb"
